"constructorId","constructor","constructor_nationality","raceId","constructor_points","constructor_wins","circuitId","race_name","year"
34,"Brabham","British",615,14,0,20,"German Grand Prix",1973
34,"Brabham","British",486,25,2,21,"San Marino Grand Prix",1981
34,"Brabham","British",634,0,0,6,"Monaco Grand Prix",1971
34,"Brabham","British",636,0,0,34,"French Grand Prix",1971
34,"Brabham","British",490,29,2,41,"French Grand Prix",1981
34,"Brabham","British",503,22,1,6,"Monaco Grand Prix",1980
34,"Brabham","British",298,0,0,10,"German Grand Prix",1992
34,"Brabham","British",453,9,1,43,"United States Grand Prix West",1983
34,"Brabham","British",551,17,0,41,"French Grand Prix",1977
34,"Brabham","British",630,7,0,48,"Canadian Grand Prix",1972
34,"Brabham","British",459,27,1,7,"Canadian Grand Prix",1983
34,"Brabham","British",293,0,0,21,"San Marino Grand Prix",1992
34,"Brabham","British",440,0,0,41,"French Grand Prix",1984
34,"Brabham","British",506,34,1,10,"German Grand Prix",1980
34,"Brabham","British",432,26,1,13,"Belgian Grand Prix",1985
34,"Brabham","British",649,27,1,38,"British Grand Prix",1970
34,"Brabham","British",296,0,0,8,"French Grand Prix",1992
34,"Brabham","British",653,35,1,52,"Canadian Grand Prix",1970
34,"Brabham","British",528,10,0,36,"Brazilian Grand Prix",1978
34,"Brabham","British",556,27,0,14,"Italian Grand Prix",1977
35,"Dallara","Italian",336,0,0,29,"Australian Grand Prix",1990
35,"Dallara","Italian",387,0,0,29,"Australian Grand Prix",1988
35,"Dallara","Italian",327,0,0,34,"French Grand Prix",1990
35,"Dallara","Italian",300,2,0,13,"Belgian Grand Prix",1992
35,"Dallara","Italian",377,0,0,37,"Detroit Grand Prix",1988
35,"Dallara","Italian",303,2,0,22,"Japanese Grand Prix",1992
35,"Dallara","Italian",301,2,0,14,"Italian Grand Prix",1992
35,"Dallara","Italian",295,2,0,7,"Canadian Grand Prix",1992
35,"Dallara","Italian",359,3,0,32,"Mexican Grand Prix",1989
35,"Dallara","Italian",375,0,0,32,"Mexican Grand Prix",1988
35,"Dallara","Italian",364,8,0,10,"German Grand Prix",1989
35,"Dallara","Italian",378,0,0,34,"French Grand Prix",1988
35,"Dallara","Italian",307,4,0,21,"San Marino Grand Prix",1991
35,"Dallara","Italian",331,0,0,13,"Belgian Grand Prix",1990
35,"Dallara","Italian",368,8,0,27,"Portuguese Grand Prix",1989
35,"Dallara","Italian",291,0,0,18,"Brazilian Grand Prix",1992
35,"Dallara","Italian",322,0,0,18,"Brazilian Grand Prix",1990
35,"Dallara","Italian",357,0,0,21,"San Marino Grand Prix",1989
35,"Dallara","Italian",360,3,0,33,"United States Grand Prix",1989
35,"Dallara","Italian",320,5,0,29,"Australian Grand Prix",1991
35,"Dallara","Italian",312,5,0,9,"British Grand Prix",1991
35,"Dallara","Italian",380,0,0,10,"German Grand Prix",1988
35,"Dallara","Italian",308,5,0,6,"Monaco Grand Prix",1991
35,"Dallara","Italian",356,0,0,36,"Brazilian Grand Prix",1989
35,"Dallara","Italian",382,0,0,13,"Belgian Grand Prix",1988
35,"Dallara","Italian",314,5,0,11,"Hungarian Grand Prix",1991
35,"Dallara","Italian",292,1,0,4,"Spanish Grand Prix",1992
35,"Dallara","Italian",385,0,0,26,"Spanish Grand Prix",1988
35,"Dallara","Italian",376,0,0,7,"Canadian Grand Prix",1988
35,"Dallara","Italian",311,5,0,8,"French Grand Prix",1991
35,"Dallara","Italian",325,0,0,7,"Canadian Grand Prix",1990
35,"Dallara","Italian",316,5,0,14,"Italian Grand Prix",1991
35,"Dallara","Italian",329,0,0,10,"German Grand Prix",1990
35,"Dallara","Italian",335,0,0,22,"Japanese Grand Prix",1990
35,"Dallara","Italian",294,2,0,6,"Monaco Grand Prix",1992
35,"Dallara","Italian",358,3,0,6,"Monaco Grand Prix",1989
35,"Dallara","Italian",298,2,0,10,"German Grand Prix",1992
35,"Dallara","Italian",299,2,0,11,"Hungarian Grand Prix",1992
35,"Dallara","Italian",362,8,0,34,"French Grand Prix",1989
35,"Dallara","Italian",318,5,0,4,"Spanish Grand Prix",1991
35,"Dallara","Italian",302,2,0,27,"Portuguese Grand Prix",1992
35,"Dallara","Italian",367,8,0,14,"Italian Grand Prix",1989
35,"Dallara","Italian",365,8,0,11,"Hungarian Grand Prix",1989
35,"Dallara","Italian",371,8,0,29,"Australian Grand Prix",1989
35,"Dallara","Italian",361,8,0,7,"Canadian Grand Prix",1989
35,"Dallara","Italian",326,0,0,32,"Mexican Grand Prix",1990
35,"Dallara","Italian",290,0,0,32,"Mexican Grand Prix",1992
35,"Dallara","Italian",386,0,0,22,"Japanese Grand Prix",1988
35,"Dallara","Italian",366,8,0,13,"Belgian Grand Prix",1989
35,"Dallara","Italian",324,0,0,6,"Monaco Grand Prix",1990
35,"Dallara","Italian",369,8,0,26,"Spanish Grand Prix",1989
35,"Dallara","Italian",332,0,0,14,"Italian Grand Prix",1990
35,"Dallara","Italian",379,0,0,9,"British Grand Prix",1988
35,"Dallara","Italian",374,0,0,6,"Monaco Grand Prix",1988
35,"Dallara","Italian",305,0,0,33,"United States Grand Prix",1991
35,"Dallara","Italian",317,5,0,27,"Portuguese Grand Prix",1991
35,"Dallara","Italian",297,2,0,9,"British Grand Prix",1992
35,"Dallara","Italian",370,8,0,22,"Japanese Grand Prix",1989
35,"Dallara","Italian",384,0,0,27,"Portuguese Grand Prix",1988
35,"Dallara","Italian",381,0,0,11,"Hungarian Grand Prix",1988
35,"Dallara","Italian",296,2,0,8,"French Grand Prix",1992
35,"Dallara","Italian",310,5,0,32,"Mexican Grand Prix",1991
35,"Dallara","Italian",321,0,0,33,"United States Grand Prix",1990
35,"Dallara","Italian",304,2,0,29,"Australian Grand Prix",1992
35,"Dallara","Italian",328,0,0,9,"British Grand Prix",1990
35,"Dallara","Italian",306,0,0,18,"Brazilian Grand Prix",1991
35,"Dallara","Italian",363,8,0,9,"British Grand Prix",1989
35,"Dallara","Italian",293,2,0,21,"San Marino Grand Prix",1992
35,"Dallara","Italian",333,0,0,27,"Portuguese Grand Prix",1990
35,"Dallara","Italian",334,0,0,26,"Spanish Grand Prix",1990
35,"Dallara","Italian",319,5,0,22,"Japanese Grand Prix",1991
35,"Dallara","Italian",383,0,0,14,"Italian Grand Prix",1988
35,"Dallara","Italian",313,5,0,10,"German Grand Prix",1991
35,"Dallara","Italian",315,5,0,13,"Belgian Grand Prix",1991
35,"Dallara","Italian",372,0,0,36,"Brazilian Grand Prix",1988
35,"Dallara","Italian",330,0,0,11,"Hungarian Grand Prix",1990
35,"Dallara","Italian",323,0,0,21,"San Marino Grand Prix",1990
35,"Dallara","Italian",309,5,0,7,"Canadian Grand Prix",1991
35,"Dallara","Italian",373,0,0,21,"San Marino Grand Prix",1988
36,"Fondmetal","Italian",300,0,0,13,"Belgian Grand Prix",1992
36,"Fondmetal","Italian",318,0,0,4,"Spanish Grand Prix",1991
36,"Fondmetal","Italian",310,0,0,32,"Mexican Grand Prix",1991
36,"Fondmetal","Italian",307,0,0,21,"San Marino Grand Prix",1991
36,"Fondmetal","Italian",316,0,0,14,"Italian Grand Prix",1991
36,"Fondmetal","Italian",298,0,0,10,"German Grand Prix",1992
36,"Fondmetal","Italian",314,0,0,11,"Hungarian Grand Prix",1991
36,"Fondmetal","Italian",299,0,0,11,"Hungarian Grand Prix",1992
36,"Fondmetal","Italian",303,0,0,22,"Japanese Grand Prix",1992
36,"Fondmetal","Italian",309,0,0,7,"Canadian Grand Prix",1991
36,"Fondmetal","Italian",308,0,0,6,"Monaco Grand Prix",1991
36,"Fondmetal","Italian",305,0,0,33,"United States Grand Prix",1991
36,"Fondmetal","Italian",313,0,0,10,"German Grand Prix",1991
36,"Fondmetal","Italian",304,0,0,29,"Australian Grand Prix",1992
36,"Fondmetal","Italian",301,0,0,14,"Italian Grand Prix",1992
36,"Fondmetal","Italian",306,0,0,18,"Brazilian Grand Prix",1991
36,"Fondmetal","Italian",317,0,0,27,"Portuguese Grand Prix",1991
36,"Fondmetal","Italian",311,0,0,8,"French Grand Prix",1991
36,"Fondmetal","Italian",315,0,0,13,"Belgian Grand Prix",1991
36,"Fondmetal","Italian",302,0,0,27,"Portuguese Grand Prix",1992
36,"Fondmetal","Italian",320,0,0,29,"Australian Grand Prix",1991
36,"Fondmetal","Italian",312,0,0,9,"British Grand Prix",1991
36,"Fondmetal","Italian",297,0,0,9,"British Grand Prix",1992
36,"Fondmetal","Italian",319,0,0,22,"Japanese Grand Prix",1991
37,"March","British",548,0,0,6,"Monaco Grand Prix",1977
37,"March","British",368,4,0,27,"Portuguese Grand Prix",1989
37,"March","British",582,1,0,47,"Swedish Grand Prix",1975
37,"March","British",491,0,0,9,"British Grand Prix",1981
37,"March","British",395,1,0,10,"German Grand Prix",1987
37,"March","British",587,7.5,1,70,"Austrian Grand Prix",1975
37,"March","British",382,13,0,13,"Belgian Grand Prix",1988
37,"March","British",361,4,0,7,"Canadian Grand Prix",1989
37,"March","British",629,12,0,14,"Italian Grand Prix",1972
37,"March","British",362,4,0,34,"French Grand Prix",1989
37,"March","British",577,0,0,18,"Brazilian Grand Prix",1975
37,"March","British",624,6,0,50,"Belgian Grand Prix",1972
37,"March","British",614,8,0,39,"Dutch Grand Prix",1973
37,"March","British",611,0,0,47,"Swedish Grand Prix",1973
37,"March","British",357,4,0,21,"San Marino Grand Prix",1989
37,"March","British",606,0,0,18,"Brazilian Grand Prix",1973
37,"March","British",494,0,0,39,"Dutch Grand Prix",1981
37,"March","British",552,0,0,9,"British Grand Prix",1977
37,"March","British",469,0,0,43,"United States Grand Prix West",1982
37,"March","British",646,19,1,13,"Belgian Grand Prix",1970
37,"March","British",600,5,0,20,"German Grand Prix",1974
37,"March","British",593,5,0,45,"Spanish Grand Prix",1974
37,"March","British",622,4,0,45,"Spanish Grand Prix",1972
37,"March","British",300,3,0,13,"Belgian Grand Prix",1992
37,"March","British",303,3,0,22,"Japanese Grand Prix",1992
37,"March","British",402,1,0,22,"Japanese Grand Prix",1987
37,"March","British",394,1,0,9,"British Grand Prix",1987
37,"March","British",295,3,0,7,"Canadian Grand Prix",1992
37,"March","British",549,0,0,40,"Belgian Grand Prix",1977
37,"March","British",601,6,0,70,"Austrian Grand Prix",1974
37,"March","British",378,2,0,34,"French Grand Prix",1988
37,"March","British",467,0,0,30,"South African Grand Prix",1982
37,"March","British",482,0,0,44,"Caesars Palace Grand Prix",1982
37,"March","British",399,1,0,27,"Portuguese Grand Prix",1987
37,"March","British",473,0,0,37,"Detroit Grand Prix",1982
37,"March","British",375,0,0,32,"Mexican Grand Prix",1988
37,"March","British",555,0,0,39,"Dutch Grand Prix",1977
37,"March","British",472,0,0,6,"Monaco Grand Prix",1982
37,"March","British",591,0,0,18,"Brazilian Grand Prix",1974
37,"March","British",387,22,0,29,"Australian Grand Prix",1988
37,"March","British",603,6,0,48,"Canadian Grand Prix",1974
37,"March","British",653,43,1,52,"Canadian Grand Prix",1970
37,"March","British",376,2,0,7,"Canadian Grand Prix",1988
37,"March","British",377,2,0,37,"Detroit Grand Prix",1988
37,"March","British",557,0,0,46,"United States Grand Prix",1977
37,"March","British",393,1,0,34,"French Grand Prix",1987
37,"March","British",631,15,0,46,"United States Grand Prix",1972
37,"March","British",598,5,0,41,"French Grand Prix",1974
37,"March","British",647,25,1,39,"Dutch Grand Prix",1970
37,"March","British",371,4,0,29,"Australian Grand Prix",1989
37,"March","British",644,13,1,45,"Spanish Grand Prix",1970
37,"March","British",547,0,0,45,"Spanish Grand Prix",1977
37,"March","British",384,21,0,27,"Portuguese Grand Prix",1988
37,"March","British",401,1,0,32,"Mexican Grand Prix",1987
37,"March","British",572,17,1,14,"Italian Grand Prix",1976
37,"March","British",478,0,0,10,"German Grand Prix",1982
37,"March","British",553,0,0,10,"German Grand Prix",1977
37,"March","British",367,4,0,14,"Italian Grand Prix",1989
37,"March","British",605,0,0,25,"Argentine Grand Prix",1973
37,"March","British",470,0,0,21,"San Marino Grand Prix",1982
37,"March","British",566,6,0,47,"Swedish Grand Prix",1976
37,"March","British",580,1,0,6,"Monaco Grand Prix",1975
37,"March","British",599,5,0,38,"British Grand Prix",1974
37,"March","British",403,1,0,29,"Australian Grand Prix",1987
37,"March","British",645,13,1,6,"Monaco Grand Prix",1970
37,"March","British",544,0,0,18,"Brazilian Grand Prix",1977
37,"March","British",628,12,0,70,"Austrian Grand Prix",1972
37,"March","British",619,14,0,46,"United States Grand Prix",1973
37,"March","British",623,4,0,6,"Monaco Grand Prix",1972
37,"March","British",567,6,0,34,"French Grand Prix",1976
37,"March","British",398,1,0,14,"Italian Grand Prix",1987
37,"March","British",588,7.5,1,14,"Italian Grand Prix",1975
37,"March","British",365,4,0,11,"Hungarian Grand Prix",1989
37,"March","British",477,0,0,34,"French Grand Prix",1982
37,"March","British",392,1,0,37,"Detroit Grand Prix",1987
37,"March","British",576,0,0,25,"Argentine Grand Prix",1975
37,"March","British",562,3,0,43,"United States Grand Prix West",1976
37,"March","British",486,0,0,21,"San Marino Grand Prix",1981
37,"March","British",578,0,0,30,"South African Grand Prix",1975
37,"March","British",551,0,0,41,"French Grand Prix",1977
37,"March","British",495,0,0,14,"Italian Grand Prix",1981
37,"March","British",627,12,0,20,"German Grand Prix",1972
37,"March","British",652,39,1,14,"Italian Grand Prix",1970
37,"March","British",571,8,0,39,"Dutch Grand Prix",1976
37,"March","British",563,3,0,45,"Spanish Grand Prix",1976
37,"March","British",655,48,1,32,"Mexican Grand Prix",1970
37,"March","British",550,0,0,47,"Swedish Grand Prix",1977
37,"March","British",545,0,0,30,"South African Grand Prix",1977
37,"March","British",586,3,0,20,"German Grand Prix",1975
37,"March","British",397,1,0,70,"Austrian Grand Prix",1987
37,"March","British",468,0,0,36,"Brazilian Grand Prix",1982
37,"March","British",568,6,0,38,"British Grand Prix",1976
37,"March","British",493,0,0,70,"Austrian Grand Prix",1981
37,"March","British",372,0,0,36,"Brazilian Grand Prix",1988
37,"March","British",400,1,0,26,"Spanish Grand Prix",1987
37,"March","British",654,45,1,46,"United States Grand Prix",1970
37,"March","British",560,3,0,18,"Brazilian Grand Prix",1976
37,"March","British",564,3,0,40,"Belgian Grand Prix",1976
37,"March","British",497,0,0,44,"Caesars Palace Grand Prix",1981
37,"March","British",374,0,0,6,"Monaco Grand Prix",1988
37,"March","British",609,0,0,40,"Belgian Grand Prix",1973
37,"March","British",574,19,1,46,"United States Grand Prix",1976
37,"March","British",610,0,0,6,"Monaco Grand Prix",1973
37,"March","British",616,8,0,70,"Austrian Grand Prix",1973
37,"March","British",584,1,0,34,"French Grand Prix",1975
37,"March","British",620,1,0,25,"Argentine Grand Prix",1972
37,"March","British",301,3,0,14,"Italian Grand Prix",1992
37,"March","British",396,1,0,11,"Hungarian Grand Prix",1987
37,"March","British",476,0,0,38,"British Grand Prix",1982
37,"March","British",369,4,0,26,"Spanish Grand Prix",1989
37,"March","British",364,4,0,10,"German Grand Prix",1989
37,"March","British",546,0,0,43,"United States Grand Prix West",1977
37,"March","British",559,0,0,16,"Japanese Grand Prix",1977
37,"March","British",359,4,0,32,"Mexican Grand Prix",1989
37,"March","British",648,31,1,51,"French Grand Prix",1970
37,"March","British",479,0,0,70,"Austrian Grand Prix",1982
37,"March","British",496,0,0,7,"Canadian Grand Prix",1981
37,"March","British",302,3,0,27,"Portuguese Grand Prix",1992
37,"March","British",304,3,0,29,"Australian Grand Prix",1992
37,"March","British",366,4,0,13,"Belgian Grand Prix",1989
37,"March","British",554,0,0,70,"Austrian Grand Prix",1977
37,"March","British",615,8,0,20,"German Grand Prix",1973
37,"March","British",558,0,0,48,"Canadian Grand Prix",1977
37,"March","British",391,1,0,6,"Monaco Grand Prix",1987
37,"March","British",565,6,0,6,"Monaco Grand Prix",1976
37,"March","British",617,8,0,14,"Italian Grand Prix",1973
37,"March","British",492,0,0,10,"German Grand Prix",1981
37,"March","British",579,1,0,49,"Spanish Grand Prix",1975
37,"March","British",643,4,0,30,"South African Grand Prix",1970
37,"March","British",608,0,0,49,"Spanish Grand Prix",1973
37,"March","British",607,0,0,30,"South African Grand Prix",1973
37,"March","British",299,3,0,11,"Hungarian Grand Prix",1992
37,"March","British",385,21,0,26,"Spanish Grand Prix",1988
37,"March","British",293,0,0,21,"San Marino Grand Prix",1992
37,"March","British",379,5,0,9,"British Grand Prix",1988
37,"March","British",583,1,0,39,"Dutch Grand Prix",1975
37,"March","British",604,6,0,46,"United States Grand Prix",1974
37,"March","British",589,7.5,1,46,"United States Grand Prix",1975
37,"March","British",390,0,0,13,"Belgian Grand Prix",1987
37,"March","British",625,8,0,51,"French Grand Prix",1972
37,"March","British",292,0,0,4,"Spanish Grand Prix",1992
37,"March","British",297,3,0,9,"British Grand Prix",1992
37,"March","British",594,5,0,50,"Belgian Grand Prix",1974
37,"March","British",294,0,0,6,"Monaco Grand Prix",1992
37,"March","British",569,6,0,20,"German Grand Prix",1976
37,"March","British",381,9,0,11,"Hungarian Grand Prix",1988
37,"March","British",480,0,0,41,"Swiss Grand Prix",1982
37,"March","British",474,0,0,7,"Canadian Grand Prix",1982
37,"March","British",488,0,0,6,"Monaco Grand Prix",1981
37,"March","British",298,3,0,10,"German Grand Prix",1992
37,"March","British",358,4,0,6,"Monaco Grand Prix",1989
37,"March","British",483,0,0,43,"United States Grand Prix West",1981
37,"March","British",487,0,0,40,"Belgian Grand Prix",1981
37,"March","British",651,33,1,70,"Austrian Grand Prix",1970
37,"March","British",561,3,0,30,"South African Grand Prix",1976
37,"March","British",621,3,0,30,"South African Grand Prix",1972
37,"March","British",475,0,0,39,"Dutch Grand Prix",1982
37,"March","British",595,5,0,6,"Monaco Grand Prix",1974
37,"March","British",630,12,0,48,"Canadian Grand Prix",1972
37,"March","British",573,17,1,48,"Canadian Grand Prix",1976
37,"March","British",370,4,0,22,"Japanese Grand Prix",1989
37,"March","British",581,1,0,40,"Belgian Grand Prix",1975
37,"March","British",373,0,0,21,"San Marino Grand Prix",1988
37,"March","British",650,33,1,10,"German Grand Prix",1970
37,"March","British",356,4,0,36,"Brazilian Grand Prix",1989
37,"March","British",613,4,0,9,"British Grand Prix",1973
37,"March","British",596,5,0,47,"Swedish Grand Prix",1974
37,"March","British",484,0,0,36,"Brazilian Grand Prix",1981
37,"March","British",380,7,0,10,"German Grand Prix",1988
37,"March","British",471,0,0,40,"Belgian Grand Prix",1982
37,"March","British",481,0,0,14,"Italian Grand Prix",1982
37,"March","British",602,6,0,14,"Italian Grand Prix",1974
37,"March","British",489,0,0,45,"Spanish Grand Prix",1981
37,"March","British",590,0,0,25,"Argentine Grand Prix",1974
37,"March","British",626,8,0,38,"British Grand Prix",1972
37,"March","British",363,4,0,9,"British Grand Prix",1989
37,"March","British",360,4,0,33,"United States Grand Prix",1989
37,"March","British",556,0,0,14,"Italian Grand Prix",1977
37,"March","British",649,33,1,38,"British Grand Prix",1970
37,"March","British",389,0,0,21,"San Marino Grand Prix",1987
37,"March","British",485,0,0,25,"Argentine Grand Prix",1981
37,"March","British",383,15,0,14,"Italian Grand Prix",1988
37,"March","British",575,19,1,16,"Japanese Grand Prix",1976
37,"March","British",597,5,0,39,"Dutch Grand Prix",1974
37,"March","British",386,21,0,22,"Japanese Grand Prix",1988
37,"March","British",618,8,0,48,"Canadian Grand Prix",1973
37,"March","British",585,3,0,9,"British Grand Prix",1975
37,"March","British",592,2,0,30,"South African Grand Prix",1974
37,"March","British",490,0,0,41,"French Grand Prix",1981
